ID:0, Name:Dwarf remains, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:310, Name:Fly fishing rod, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:311, Name:Harpoon, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:312, Name:Harpoon, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:313, Name:Fishing bait, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:314, Name:Feather, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:315, Name:Shrimps, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:316, Name:Shrimps, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:317, Name:Raw shrimps, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:318, Name:Raw shrimps, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:319, Name:Anchovies, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:320, Name:Anchovies, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:321, Name:Raw anchovies, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:322, Name:Raw anchovies, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:323, Name:Burnt fish, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:324, Name:Burnt fish, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:325, Name:Sardine, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:326, Name:Sardine, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:327, Name:Raw sardine, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:328, Name:Raw sardine, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:329, Name:Salmon, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:330, Name:Salmon, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:331, Name:Raw salmon, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:332, Name:Raw salmon, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:333, Name:Trout, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:334, Name:Trout, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:335, Name:Raw trout, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:336, Name:Raw trout, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:337, Name:Giant carp, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:338, Name:Raw giant carp, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:339, Name:Cod, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:340, Name:Cod, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:341, Name:Raw cod, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:342, Name:Raw cod, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:343, Name:Burnt fish, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:344, Name:Burnt fish, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:345, Name:Raw herring, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:346, Name:Raw herring, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:347, Name:Herring, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:348, Name:Herring, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:349, Name:Raw pike, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:350, Name:Raw pike, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:351, Name:Pike, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:352, Name:Pike, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:353, Name:Raw mackerel, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:354, Name:Raw mackerel, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:355, Name:Mackerel, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:356, Name:Mackerel, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:357, Name:Burnt fish, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:358, Name:Burnt fish, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:359, Name:Raw tuna, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:360, Name:Raw tuna, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:361, Name:Tuna, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:362, Name:Tuna, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:363, Name:Raw bass, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:364, Name:Raw bass, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:365, Name:Bass, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:366, Name:Bass, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:367, Name:Burnt fish, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:368, Name:Burnt fish, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:369, Name:Burnt fish, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:370, Name:Burnt fish, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:371, Name:Raw swordfish, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:372, Name:Raw swordfish, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:373, Name:Swordfish, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:374, Name:Swordfish, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:375, Name:Burnt swordfish, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:376, Name:Burnt swordfish, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:377, Name:Raw lobster, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:378, Name:Raw lobster, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:379, Name:Lobster, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:380, Name:Lobster, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:381, Name:Burnt lobster, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:382, Name:Burnt lobster, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:383, Name:Raw shark, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:384, Name:Raw shark, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:385, Name:Shark, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:386, Name:Shark, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:387, Name:Burnt shark, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:388, Name:Burnt shark, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:389, Name:Raw manta ray, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:390, Name:Raw manta ray, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:391, Name:Manta ray, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:392, Name:Manta ray, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:393, Name:Burnt manta ray, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:394, Name:Burnt manta ray, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:395, Name:Raw sea turtle, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:396, Name:Raw sea turtle, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:397, Name:Sea turtle, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:398, Name:Sea turtle, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:399, Name:Burnt sea turtle, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:400, Name:Burnt sea turtle, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:401, Name:Seaweed, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:402, Name:Seaweed, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:403, Name:Edible seaweed, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:404, Name:Edible seaweed, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:405, Name:Casket, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:406, Name:Casket, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:407, Name:Oyster, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:408, Name:Oyster, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:409, Name:Empty oyster, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:410, Name:Empty oyster, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:411, Name:Oyster pearl, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:412, Name:Oyster pearl, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:413, Name:Oyster pearls, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:414, Name:Oyster pearls, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:415, Name:Ethenea, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:416, Name:Liquid honey, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:417, Name:Sulphuric broline, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:418, Name:Plague sample, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:419, Name:Touch paper, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:420, Name:Distillator, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:421, Name:Lathas' amulet, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:422, Name:Bird feed, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:423, Name:Key, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:424, Name:Pigeon cage, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:425, Name:Pigeon cage, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:426, Name:Priest gown, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:427, Name:Priest gown, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:428, Name:Priest gown, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:429, Name:Priest gown, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:430, Name:Doctors' gown, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:431, Name:Karamjan rum, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:432, Name:Chest key, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:433, Name:Pirate message, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:434, Name:Clay, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:435, Name:Clay, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:436, Name:Copper ore, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:437, Name:Copper ore, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:438, Name:Tin ore, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:439, Name:Tin ore, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:440, Name:Iron ore, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:441, Name:Iron ore, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:442, Name:Silver ore, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:443, Name:Silver ore, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:444, Name:Gold ore, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:445, Name:Gold ore, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:446, Name:'perfect' gold ore, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:447, Name:Mithril ore, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:448, Name:Mithril ore, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:449, Name:Adamantite ore, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:450, Name:Adamantite ore, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:451, Name:Runite ore, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:452, Name:Runite ore, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:453, Name:Coal, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:454, Name:Coal, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:455, Name:Barcrawl card, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:456, Name:Scorpion cage, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:457, Name:Scorpion cage, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:458, Name:Scorpion cage, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:459, Name:Scorpion cage, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:460, Name:Scorpion cage, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:461, Name:Scorpion cage, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:462, Name:Scorpion cage, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:463, Name:Scorpion cage, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:464, Name:Strange fruit, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:465, Name:Strange fruit, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:466, Name:Pickaxe handle, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:467, Name:Pickaxe handle, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:468, Name:Broken pickaxe, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:469, Name:Broken pickaxe, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:470, Name:Broken pickaxe, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:471, Name:Broken pickaxe, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:472, Name:Broken pickaxe, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:473, Name:Broken pickaxe, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:474, Name:Broken pickaxe, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:475, Name:Broken pickaxe, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:476, Name:Broken pickaxe, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:477, Name:Broken pickaxe, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:478, Name:Broken pickaxe, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:479, Name:Broken pickaxe, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:480, Name:Pickaxe head, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:481, Name:Pickaxe head, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:482, Name:Pickaxe head, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:483, Name:Pickaxe head, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:484, Name:Pickaxe head, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:485, Name:Pickaxe head, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:486, Name:Pickaxe head, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:487, Name:Pickaxe head, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:488, Name:Pickaxe head, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:489, Name:Pickaxe head, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:490, Name:Pickaxe head, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:491, Name:Pickaxe head, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:492, Name:Hatchet handle, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:493, Name:Hatchet handle, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:494, Name:Broken hatchet, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:495, Name:Broken hatchet, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:496, Name:Broken hatchet, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
ID:497, Name:Broken hatchet, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:498, Name:Broken hatchet, Stackable:false, Equipment:true, Destroy:false, SpecBar:false
